CustomerID,num_orders,total_revenue,total_items,first_purchase,last_purchase,recency,frequency,monetary,R_score,F_score,M_score,RFM_score
13638,1,122.64,93,2011-11-24 10:38:00,2011-11-24 10:38:00,16,1,122.64,4,1,1,411
13639,1,1033.34,800,2011-09-26 13:36:00,2011-09-26 13:36:00,74,1,1033.34,2,1,4,214
13642,1,312.28,151,2011-05-08 12:34:00,2011-05-08 12:34:00,216,1,312.28,1,1,2,112
13643,3,519.44,273,2011-06-07 11:40:00,2011-11-08 15:37:00,31,3,519.44,4,3,3,433
13644,4,2624.26,2067,2011-08-26 11:53:00,2011-11-23 14:07:00,16,4,2624.26,4,4,5,445
13645,1,252.1,158,2011-08-11 16:11:00,2011-08-11 16:11:00,120,1,252.1,2,1,2,212
13647,4,1648.1200000000001,887,2011-04-19 09:49:00,2011-11-30 12:00:00,10,4,1648.1200000000001,5,4,4,544
13649,2,346.6,139,2010-12-08 14:46:00,2011-03-28 11:51:00,257,2,346.6,1,2,2,122
13650,6,1836.34,922,2011-03-17 12:37:00,2011-11-23 12:22:00,17,6,1836.34,4,5,4,454
13651,2,94.2,33,2011-10-31 12:11:00,2011-11-04 14:59:00,35,2,94.2,3,2,1,321
13652,3,1095.08,578,2010-12-06 09:21:00,2011-10-25 08:51:00,46,3,1095.08,3,3,4,334
13654,6,2707.33,2182,2011-03-11 12:54:00,2011-10-27 16:24:00,43,6,2707.33,3,5,5,355
13655,2,932.97,605,2011-04-12 09:53:00,2011-08-17 14:25:00,114,2,932.97,2,2,3,223
13656,2,379.65,490,2011-01-06 15:42:00,2011-06-28 10:31:00,165,2,379.65,2,2,2,222
13657,2,382.14,209,2011-05-22 12:35:00,2011-11-29 12:32:00,11,2,382.14,5,2,2,522
13658,5,2639.17,1019,2011-05-19 17:15:00,2011-11-30 10:13:00,10,5,2639.17,5,4,5,545
13659,2,1563.0,882,2011-01-23 12:08:00,2011-05-18 12:37:00,206,2,1563.0,1,2,4,124
13662,3,881.26,533,2011-03-25 13:23:00,2011-09-15 12:04:00,86,3,881.26,2,3,3,233
13663,1,189.47,91,2011-06-13 15:44:00,2011-06-13 15:44:00,179,1,189.47,2,1,1,211
13666,3,84.65,41,2011-02-25 13:05:00,2011-10-10 15:39:00,60,3,84.65,3,3,1,331
13667,1,299.05,149,2011-07-13 15:42:00,2011-07-13 15:42:00,149,1,299.05,2,1,2,212
13668,21,6309.83,3722,2010-12-12 12:35:00,2011-12-07 12:11:00,3,21,6309.83,5,5,5,555
13669,2,218.55,237,2011-07-13 11:44:00,2011-10-20 09:32:00,51,2,218.55,3,2,1,321
13670,1,349.7,282,2011-09-25 15:25:00,2011-09-25 15:25:00,75,1,349.7,2,1,2,212
13672,2,186.39000000000001,57,2011-01-11 13:54:00,2011-02-11 13:53:00,301,2,186.39000000000001,1,2,1,121
13673,2,387.44,114,2011-11-07 15:40:00,2011-11-21 12:11:00,19,2,387.44,4,2,2,422
13675,2,486.82000000000005,330,2011-02-28 12:14:00,2011-07-11 12:57:00,151,2,486.82000000000005,2,2,2,222
13678,1,232.6,924,2011-07-11 10:14:00,2011-07-11 10:14:00,152,1,232.6,2,1,1,211
13680,4,3719.12,1934,2011-01-04 14:12:00,2011-12-08 13:47:00,1,4,3719.12,5,4,5,545
13681,4,827.83,360,2011-07-07 15:21:00,2011-11-22 11:13:00,18,4,827.83,4,4,3,443
13682,1,59.5,10,2011-06-05 14:06:00,2011-06-05 14:06:00,187,1,59.5,1,1,1,111
13684,1,65.13,38,2011-02-27 10:13:00,2011-02-27 10:13:00,286,1,65.13,1,1,1,111
13685,7,3119.44,5056,2011-10-10 12:59:00,2011-12-07 11:41:00,3,7,3119.44,5,5,5,555
13686,1,72.0,70,2011-06-10 09:10:00,2011-06-10 09:10:00,183,1,72.0,1,1,1,111
13689,1,910.0,512,2011-10-07 13:21:00,2011-10-07 13:21:00,63,1,910.0,3,1,3,313
13690,1,172.25,67,2011-10-11 15:03:00,2011-10-11 15:03:00,59,1,172.25,3,1,1,311
13692,3,1488.32,1226,2011-04-17 12:57:00,2011-11-15 11:17:00,25,3,1488.32,4,3,4,434
13694,50,65039.62,63312,2010-12-01 12:12:00,2011-12-06 09:32:00,4,50,65039.62,5,5,5,555
13695,15,2504.13,1603,2011-03-25 11:31:00,2011-11-08 14:26:00,31,15,2504.13,4,5,5,455
13697,1,151.29999999999998,177,2011-11-01 09:14:00,2011-11-01 09:14:00,39,1,151.29999999999998,3,1,1,311
13699,1,308.58000000000004,66,2011-07-07 16:51:00,2011-07-07 16:51:00,155,1,308.58000000000004,2,1,2,212
13700,10,2248.63,2281,2011-01-16 13:18:00,2011-11-13 13:00:00,26,10,2248.63,4,5,5,455
13703,1,99.5,10,2011-01-25 13:10:00,2011-01-25 13:10:00,318,1,99.5,1,1,1,111
13704,9,2308.06,1531,2011-09-12 14:40:00,2011-12-04 15:13:00,5,9,2308.06,5,5,5,555
13705,3,711.86,363,2010-12-01 10:29:00,2011-12-02 12:32:00,8,3,711.86,5,3,3,533
13706,1,330.79,189,2011-02-10 09:21:00,2011-02-10 09:21:00,303,1,330.79,1,1,2,112
13707,2,806.41,351,2011-01-28 13:27:00,2011-03-17 18:03:00,267,2,806.41,1,2,3,123
13708,1,285.33,301,2011-03-13 13:46:00,2011-03-13 13:46:00,271,1,285.33,1,1,2,112
13709,13,6307.650000000001,3508,2011-01-28 14:57:00,2011-12-06 10:28:00,4,13,6307.650000000001,5,5,5,555
13710,1,180.48,176,2011-11-08 08:16:00,2011-11-08 08:16:00,32,1,180.48,4,1,1,411
13711,2,252.06,140,2011-05-05 10:29:00,2011-05-05 10:31:00,219,2,252.06,1,2,2,122
13712,1,228.84,352,2011-04-07 12:33:00,2011-04-07 12:33:00,247,1,228.84,1,1,1,111
13715,5,1077.39,562,2010-12-02 08:52:00,2011-03-03 19:21:00,281,5,1077.39,1,4,4,144
13716,1,138.28,138,2011-03-15 13:49:00,2011-03-15 13:49:00,269,1,138.28,1,1,1,111
13717,6,1445.01,1959,2011-02-14 13:21:00,2011-11-07 14:13:00,32,6,1445.01,4,5,4,454
13718,2,306.55,173,2011-02-17 11:58:00,2011-04-07 13:24:00,246,2,306.55,1,2,2,122
13719,5,1041.68,609,2011-04-19 13:56:00,2011-11-24 15:26:00,15,5,1041.68,4,4,4,444
13720,4,799.9,501,2011-03-30 09:17:00,2011-08-15 12:46:00,117,4,799.9,2,4,3,243
13721,1,524.14,316,2011-11-03 14:05:00,2011-11-03 14:05:00,36,1,524.14,3,1,3,313
13722,3,2375.41,1401,2011-03-02 11:43:00,2011-07-31 12:44:00,132,3,2375.41,2,3,5,235
13723,1,199.85000000000002,43,2011-05-06 17:04:00,2011-05-06 17:04:00,217,1,199.85000000000002,1,1,1,111
13725,8,1980.56,806,2011-02-04 12:18:00,2011-10-21 10:03:00,50,8,1980.56,3,5,4,354
13726,2,1079.6599999999999,1054,2011-08-31 11:06:00,2011-11-01 10:49:00,39,2,1079.6599999999999,3,2,4,324
13727,2,333.48,162,2011-11-06 12:16:00,2011-11-11 09:46:00,29,2,333.48,4,2,2,422
13728,6,1016.14,458,2011-02-02 12:09:00,2011-11-03 10:49:00,37,6,1016.14,3,5,4,354
13730,2,752.6,488,2011-07-01 12:47:00,2011-07-27 08:35:00,136,2,752.6,2,2,3,223
13731,2,610.59,278,2011-04-07 10:10:00,2011-05-04 14:33:00,219,2,610.59,1,2,3,123
13732,1,491.86,498,2011-11-11 15:49:00,2011-11-11 15:49:00,28,1,491.86,4,1,3,413
13735,4,2883.54,1128,2011-04-19 13:49:00,2011-11-15 11:14:00,25,4,2883.54,4,4,5,445
13736,2,729.8,496,2011-03-24 13:04:00,2011-12-04 15:19:00,5,2,729.8,5,2,3,523
13737,1,339.59999999999997,125,2011-05-23 16:32:00,2011-05-23 16:32:00,200,1,339.59999999999997,1,1,2,112
13739,1,216.9,54,2011-11-21 13:35:00,2011-11-21 13:35:00,18,1,216.9,4,1,1,411
13740,1,350.75,425,2011-04-13 10:32:00,2011-04-13 10:32:00,241,1,350.75,1,1,2,112
13741,3,668.4300000000001,218,2011-05-06 13:43:00,2011-09-29 09:19:00,72,3,668.4300000000001,3,3,3,333
13742,12,3107.87,1115,2011-01-23 14:59:00,2011-11-23 11:07:00,17,12,3107.87,4,5,5,455
13743,7,1341.6,1776,2011-03-25 14:46:00,2011-12-07 10:09:00,3,7,1341.6,5,5,4,554
13744,2,1080.52,1153,2011-02-20 14:08:00,2011-09-05 15:19:00,95,2,1080.52,2,2,4,224
13745,1,300.04,496,2011-06-30 16:43:00,2011-06-30 16:43:00,162,1,300.04,2,1,2,212
13747,1,79.6,8,2010-12-01 10:37:00,2010-12-01 10:37:00,374,1,79.6,1,1,1,111
13748,5,948.25,439,2010-12-01 09:00:00,2011-09-05 09:45:00,96,5,948.25,2,4,4,244
13750,5,1647.26,516,2011-01-07 11:49:00,2011-10-17 12:16:00,54,5,1647.26,3,4,4,344
13751,1,296.25,152,2011-02-24 15:56:00,2011-02-24 15:56:00,288,1,296.25,1,1,2,112
13752,6,1175.38,874,2011-04-07 12:04:00,2011-08-07 14:16:00,124,6,1175.38,2,5,4,254
13753,1,741.26,512,2011-02-25 12:48:00,2011-02-25 12:48:00,288,1,741.26,1,1,3,113
13754,2,282.59999999999997,214,2011-01-26 14:58:00,2011-07-11 11:51:00,152,2,282.59999999999997,2,2,2,222
13755,9,2108.06,1242,2011-10-07 15:45:00,2011-12-06 12:26:00,4,9,2108.06,5,5,5,555
13756,14,5189.52,3188,2010-12-07 11:41:00,2011-12-07 16:44:00,2,14,5189.52,5,5,5,555
13758,7,3190.55,1844,2010-12-01 12:08:00,2011-11-28 11:11:00,12,7,3190.55,5,5,5,555
13759,2,659.4100000000001,287,2011-09-29 15:40:00,2011-11-06 14:47:00,33,2,659.4100000000001,4,2,3,423
13760,2,286.79,197,2011-03-28 12:52:00,2011-10-16 16:13:00,54,2,286.79,3,2,2,322
13761,2,1070.65,642,2011-06-13 08:43:00,2011-10-20 14:01:00,50,2,1070.65,3,2,4,324
13762,1,306.72,272,2011-05-05 09:15:00,2011-05-05 09:15:00,219,1,306.72,1,1,2,112
13763,1,1714.96,728,2011-10-07 15:13:00,2011-10-07 15:13:00,63,1,1714.96,3,1,4,314
13764,3,1519.42,926,2011-01-06 14:53:00,2011-09-30 12:03:00,71,3,1519.42,3,3,4,334
13767,37,17220.36,7322,2010-12-01 10:47:00,2011-12-07 15:00:00,2,37,17220.36,5,5,5,555
13769,10,2796.51,1163,2010-12-07 13:28:00,2011-12-07 15:08:00,2,10,2796.51,5,5,5,555
13771,4,2634.45,1477,2011-04-06 15:47:00,2011-10-06 14:18:00,64,4,2634.45,3,4,5,345
13772,3,1122.63,540,2011-04-14 12:31:00,2011-11-06 11:43:00,34,3,1122.63,3,3,4,334
13774,1,345.0,192,2011-09-19 12:06:00,2011-09-19 12:06:00,82,1,345.0,2,1,2,212
13777,33,25977.16,12897,2010-12-01 16:01:00,2011-12-09 12:25:00,1,33,25977.16,5,5,5,555
13778,1,178.7,70,2011-08-28 15:25:00,2011-08-28 15:25:00,103,1,178.7,2,1,1,211
13780,2,360.01,318,2011-06-22 11:43:00,2011-12-02 13:49:00,7,2,360.01,5,2,2,522
13781,1,127.84,30,2011-04-03 12:08:00,2011-04-03 12:08:00,251,1,127.84,1,1,1,111
13782,6,908.86,369,2011-01-16 11:08:00,2011-11-27 11:54:00,13,6,908.86,5,5,3,553
13784,11,2462.79,2493,2011-01-11 14:38:00,2011-11-30 09:33:00,10,11,2462.79,5,5,5,555
13786,1,230.39999999999998,136,2010-12-07 13:53:00,2010-12-07 13:53:00,367,1,230.39999999999998,1,1,1,111
13787,2,309.04,337,2010-12-10 14:45:00,2011-09-25 12:06:00,76,2,309.04,2,2,2,222
13790,1,348.8,748,2011-12-05 15:48:00,2011-12-05 15:48:00,4,1,348.8,5,1,2,512
13791,2,1516.0,1200,2011-06-24 16:38:00,2011-08-04 11:44:00,128,2,1516.0,2,2,4,224
13792,2,195.55,92,2011-02-25 14:03:00,2011-10-04 14:31:00,66,2,195.55,3,2,1,321
13798,57,37153.85,23948,2010-12-02 17:24:00,2011-12-08 15:51:00,1,57,37153.85,5,5,5,555
13799,2,688.86,402,2011-02-18 14:18:00,2011-08-15 12:07:00,117,2,688.86,2,2,3,223
13800,1,558.32,331,2011-02-03 12:27:00,2011-02-03 12:27:00,310,1,558.32,1,1,3,113
13801,1,324.8,168,2011-10-04 10:15:00,2011-10-04 10:15:00,67,1,324.8,3,1,2,312
13802,3,4599.42,2572,2011-02-01 12:03:00,2011-07-24 10:54:00,139,3,4599.42,2,3,5,235
13803,1,277.07,121,2011-03-29 12:57:00,2011-03-29 12:57:00,255,1,277.07,1,1,2,112
13804,7,2588.39,1462,2011-02-23 09:09:00,2011-11-09 12:32:00,31,7,2588.39,4,5,5,455
13805,2,924.6,1900,2011-08-02 15:29:00,2011-10-18 14:50:00,52,2,924.6,3,2,3,323
13806,1,256.38,56,2011-10-07 11:43:00,2011-10-07 11:43:00,64,1,256.38,3,1,2,312
13807,1,112.6,36,2010-12-07 15:48:00,2010-12-07 15:48:00,367,1,112.6,1,1,1,111
13808,5,1747.66,782,2011-09-04 12:07:00,2011-12-04 12:18:00,6,5,1747.66,5,4,4,544
13809,1,155.05,29,2011-02-07 13:15:00,2011-02-07 13:15:00,305,1,155.05,1,1,1,111
13810,3,1499.01,312,2011-10-14 12:57:00,2011-11-11 08:33:00,29,3,1499.01,4,3,4,434
13811,3,814.5,68,2011-04-14 18:40:00,2011-06-09 09:54:00,184,3,814.5,1,3,3,133
13812,3,539.0,333,2011-08-26 12:54:00,2011-10-28 14:27:00,42,3,539.0,3,3,3,333
13813,4,1366.8600000000001,552,2011-07-28 10:33:00,2011-10-31 10:38:00,40,4,1366.8600000000001,3,4,4,344
13814,2,1579.12,864,2011-07-25 13:54:00,2011-09-08 13:48:00,92,2,1579.12,2,2,4,224
13815,4,4027.36,2560,2011-01-25 12:16:00,2011-11-17 14:19:00,22,4,4027.36,4,4,5,445
13816,2,571.6700000000001,269,2011-10-06 14:37:00,2011-11-16 08:38:00,24,2,571.6700000000001,4,2,3,423
13817,2,382.98,211,2010-12-23 11:46:00,2011-11-10 17:49:00,29,2,382.98,4,2,2,422
13819,3,1140.35,1109,2011-01-24 10:38:00,2011-02-11 10:38:00,302,3,1140.35,1,3,4,134
13821,2,385.64,153,2011-03-23 11:30:00,2011-07-18 09:49:00,145,2,385.64,2,2,2,222
13822,2,632.0,611,2011-10-30 15:55:00,2011-12-04 12:13:00,6,2,632.0,5,2,3,523
13823,2,957.66,439,2011-09-09 10:42:00,2011-11-21 10:22:00,19,2,957.66,4,2,4,424
13824,5,1698.94,768,2011-02-02 13:07:00,2011-11-07 12:41:00,33,5,1698.94,4,4,4,444
13826,1,189.5,82,2011-06-16 13:48:00,2011-06-16 13:48:00,176,1,189.5,2,1,1,211
13827,3,409.8,138,2011-07-19 15:38:00,2011-10-13 12:38:00,58,3,409.8,3,3,2,332
13828,1,209.49,311,2011-11-17 16:02:00,2011-11-17 16:02:00,22,1,209.49,4,1,1,411
13831,6,2198.45,743,2010-12-05 12:13:00,2011-11-23 15:41:00,16,6,2198.45,4,5,5,455
13832,1,52.199999999999996,28,2011-11-20 15:36:00,2011-11-20 15:36:00,19,1,52.199999999999996,4,1,1,411
13833,1,383.85,117,2011-07-03 13:27:00,2011-07-03 13:27:00,159,1,383.85,2,1,2,212
13835,4,834.57,442,2011-05-08 15:22:00,2011-11-14 15:37:00,25,4,834.57,4,4,3,443
13837,2,266.59000000000003,182,2011-01-26 12:15:00,2011-05-12 12:10:00,212,2,266.59000000000003,1,2,2,122
13838,4,674.82,254,2010-12-05 10:45:00,2011-12-04 11:00:00,6,4,674.82,5,4,3,543
13841,1,85.0,100,2011-04-01 12:10:00,2011-04-01 12:10:00,253,1,85.0,1,1,1,111
13842,9,3385.62,1768,2010-12-08 10:39:00,2011-10-12 10:51:00,59,9,3385.62,3,5,5,355
13844,1,361.62,196,2011-11-28 13:21:00,2011-11-28 13:21:00,11,1,361.62,5,1,2,512
13845,1,312.98,182,2011-10-06 08:25:00,2011-10-06 08:25:00,65,1,312.98,3,1,2,312
13846,3,865.0600000000001,388,2010-12-14 16:07:00,2011-11-15 12:07:00,25,3,865.0600000000001,4,3,3,433
13848,3,1255.0,3700,2010-12-08 15:10:00,2011-09-08 12:58:00,92,3,1255.0,2,3,4,234
13849,2,1537.95,1016,2011-06-22 10:11:00,2011-10-19 10:59:00,52,2,1537.95,3,2,4,324
13850,1,1595.48,944,2011-08-02 14:04:00,2011-08-02 14:04:00,129,1,1595.48,2,1,4,214
13851,3,2651.46,1705,2011-02-24 17:18:00,2011-09-05 12:36:00,96,3,2651.46,2,3,5,235
13853,1,1090.14,312,2011-10-13 14:18:00,2011-10-13 14:18:00,57,1,1090.14,3,1,4,314
13854,25,8109.5199999999995,2296,2010-12-09 10:48:00,2011-12-01 09:06:00,9,25,8109.5199999999995,5,5,5,555
13856,3,388.5,494,2011-05-20 13:13:00,2011-06-24 10:03:00,169,3,388.5,2,3,2,232
13858,1,216.17,75,2011-10-13 16:17:00,2011-10-13 16:17:00,57,1,216.17,3,1,1,311
13859,1,201.16,129,2011-01-17 16:14:00,2011-01-17 16:14:00,326,1,201.16,1,1,1,111
13860,5,1245.9,591,2011-09-14 09:27:00,2011-12-08 12:57:00,1,5,1245.9,5,4,4,544
13862,8,2209.36,1688,2011-01-11 15:13:00,2011-11-21 16:24:00,18,8,2209.36,4,5,5,455
13863,1,305.78,224,2011-04-06 10:20:00,2011-04-06 10:20:00,248,1,305.78,1,1,2,112
13865,4,501.56,204,2011-02-23 12:04:00,2011-10-12 13:31:00,58,4,501.56,3,4,3,343
13866,1,145.67000000000002,57,2011-09-26 14:54:00,2011-09-26 14:54:00,74,1,145.67000000000002,2,1,1,211
13867,3,1005.09,501,2011-05-05 17:28:00,2011-11-08 15:48:00,31,3,1005.09,4,3,4,434
13868,2,3192.54,1964,2011-11-01 12:45:00,2011-12-02 16:32:00,7,2,3192.54,5,2,5,525
13869,4,3083.65,1709,2010-12-17 15:14:00,2011-08-08 13:53:00,123,4,3083.65,2,4,5,245
13870,8,2770.94,1325,2011-02-25 09:09:00,2011-12-07 13:23:00,2,8,2770.94,5,5,5,555
13871,13,6403.25,2806,2011-02-04 09:30:00,2011-11-17 10:49:00,23,13,6403.25,4,5,5,455
13873,3,389.6,140,2011-02-03 09:37:00,2011-08-12 10:08:00,120,3,389.6,2,3,2,232
13874,1,540.45,180,2010-12-16 18:20:00,2010-12-16 18:20:00,358,1,540.45,1,1,3,113
13875,5,1786.79,1316,2011-02-11 15:39:00,2011-10-17 09:36:00,54,5,1786.79,3,4,4,344
13876,1,122.7,36,2011-10-07 10:22:00,2011-10-07 10:22:00,64,1,122.7,3,1,1,311
13877,1,117.24,108,2011-09-14 15:49:00,2011-09-14 15:49:00,86,1,117.24,2,1,1,211
13878,1,1271.57,463,2011-10-16 12:19:00,2011-10-16 12:19:00,55,1,1271.57,3,1,4,314
13880,13,3219.77,1842,2010-12-07 14:00:00,2011-11-18 13:44:00,21,13,3219.77,4,5,5,455
13881,20,17159.52,10118,2011-02-01 10:14:00,2011-12-06 12:50:00,4,20,17159.52,5,5,5,555
13882,5,1191.13,953,2011-10-06 15:28:00,2011-12-07 11:16:00,3,5,1191.13,5,4,4,544
13883,5,2674.48,1436,2011-03-31 17:17:00,2011-11-29 10:45:00,11,5,2674.48,5,4,5,545
13884,5,787.6,300,2011-03-01 13:40:00,2011-12-02 16:30:00,7,5,787.6,5,4,3,543
13885,2,506.8,182,2011-05-23 08:52:00,2011-06-03 15:07:00,189,2,506.8,1,2,3,123
13886,1,243.56,126,2011-09-29 13:17:00,2011-09-29 13:17:00,71,1,243.56,3,1,1,311
13887,1,349.55,147,2011-05-19 17:22:00,2011-05-19 17:22:00,204,1,349.55,1,1,2,112
13888,2,595.67,254,2011-05-05 14:41:00,2011-08-12 10:13:00,120,2,595.67,2,2,3,223
13889,1,416.90000000000003,146,2011-09-08 09:13:00,2011-09-08 09:13:00,93,1,416.90000000000003,2,1,2,212
13890,10,1883.8100000000002,831,2010-12-16 09:31:00,2011-12-08 15:36:00,1,10,1883.8100000000002,5,5,4,554
13892,4,632.97,983,2011-04-07 12:04:00,2011-11-13 11:50:00,27,4,632.97,4,4,3,443
13893,1,821.1,190,2011-02-15 11:30:00,2011-02-15 11:30:00,298,1,821.1,1,1,3,113
13894,3,564.62,354,2011-02-02 12:54:00,2011-11-16 09:44:00,24,3,564.62,4,3,3,433
13895,4,2593.07,1365,2011-06-28 10:17:00,2011-11-11 16:57:00,28,4,2593.07,4,4,5,445
13897,1,311.16,200,2011-10-20 14:30:00,2011-10-20 14:30:00,50,1,311.16,3,1,2,312
13898,1,155.93,133,2011-01-18 10:28:00,2011-01-18 10:28:00,326,1,155.93,1,1,1,111
13899,2,388.52,156,2011-03-10 09:30:00,2011-11-23 13:40:00,16,2,388.52,4,2,2,422
13900,3,740.95,430,2011-03-22 10:13:00,2011-06-09 19:26:00,183,3,740.95,1,3,3,133
13901,5,2867.2,1739,2011-01-25 09:01:00,2011-09-28 14:48:00,72,5,2867.2,3,4,5,345
13904,2,332.64,332,2011-02-18 11:18:00,2011-11-02 13:41:00,37,2,332.64,3,2,2,322
13908,4,2369.55,1478,2011-03-08 12:04:00,2011-09-21 11:49:00,80,4,2369.55,2,4,5,245
13911,9,2580.91,2731,2011-02-04 14:46:00,2011-10-13 15:43:00,57,9,2580.91,3,5,5,355
13914,2,626.45,380,2011-11-03 16:28:00,2011-11-28 10:35:00,12,2,626.45,5,2,3,523
13917,2,272.04,228,2011-06-01 12:46:00,2011-10-21 09:56:00,50,2,272.04,3,2,2,322
13918,2,1212.8400000000001,1140,2011-03-31 18:05:00,2011-10-21 12:25:00,50,2,1212.8400000000001,3,2,4,324
13919,2,384.81,474,2011-08-10 10:15:00,2011-10-11 14:24:00,59,2,384.81,3,2,2,322
13922,1,172.25,93,2010-12-23 10:38:00,2010-12-23 10:38:00,352,1,172.25,1,1,1,111
13923,1,351.13,185,2011-10-17 12:33:00,2011-10-17 12:33:00,54,1,351.13,3,1,2,312
13924,6,1838.8500000000001,1575,2011-09-28 15:07:00,2011-12-08 09:39:00,2,6,1838.8500000000001,5,5,4,554
13925,4,678.25,331,2011-07-28 12:09:00,2011-09-08 12:47:00,93,4,678.25,2,4,3,243
13926,1,223.85000000000002,104,2011-11-16 13:16:00,2011-11-16 13:16:00,23,1,223.85000000000002,4,1,1,411
13927,1,348.99,214,2011-09-26 12:00:00,2011-09-26 12:00:00,75,1,348.99,2,1,2,212
13928,4,464.57,129,2011-07-29 15:59:00,2011-11-29 10:33:00,11,4,464.57,5,4,2,542
13929,2,842.65,143,2011-01-17 15:11:00,2011-06-23 15:26:00,169,2,842.65,2,2,3,223
13930,2,337.34,274,2011-07-26 11:00:00,2011-10-13 09:45:00,58,2,337.34,3,2,2,322
13931,2,1237.53,725,2011-03-04 08:43:00,2011-09-05 10:12:00,96,2,1237.53,2,2,4,224
13932,1,307.4,72,2011-02-18 12:02:00,2011-02-18 12:02:00,295,1,307.4,1,1,2,112
13933,2,608.7900000000001,205,2011-07-14 13:35:00,2011-08-22 14:03:00,109,2,608.7900000000001,2,2,3,223
13934,1,922.1,390,2011-03-21 08:39:00,2011-03-21 08:39:00,264,1,922.1,1,1,3,113
13936,1,376.58,330,2011-06-13 08:47:00,2011-06-13 08:47:00,180,1,376.58,1,1,2,112
13937,1,158.85,123,2011-06-23 16:35:00,2011-06-23 16:35:00,169,1,158.85,2,1,1,211
13938,1,71.66,70,2011-11-04 14:37:00,2011-11-04 14:37:00,35,1,71.66,3,1,1,311
13939,3,568.55,847,2011-02-01 11:30:00,2011-11-16 13:33:00,23,3,568.55,4,3,3,433
13940,4,839.14,516,2011-07-18 16:05:00,2011-11-22 15:15:00,17,4,839.14,4,4,3,443
13941,5,5112.96,2364,2010-12-02 10:17:00,2011-11-18 09:43:00,22,5,5112.96,4,4,5,445
13946,3,561.5699999999999,443,2011-03-17 10:02:00,2011-09-21 13:33:00,79,3,561.5699999999999,2,3,3,233
13947,1,90.6,44,2011-10-05 14:42:00,2011-10-05 14:42:00,65,1,90.6,3,1,1,311
13948,1,102.0,40,2010-12-14 10:18:00,2010-12-14 10:18:00,361,1,102.0,1,1,1,111
13949,6,2427.32,2474,2011-09-06 11:55:00,2011-12-07 09:35:00,3,6,2427.32,5,5,5,555
13950,4,745.06,323,2011-04-07 11:29:00,2011-11-28 14:44:00,11,4,745.06,5,4,3,543
13951,3,674.45,459,2011-02-18 15:21:00,2011-06-16 16:43:00,176,3,674.45,2,3,3,233
13952,2,3251.071,1431,2011-04-15 09:27:00,2011-05-06 09:00:00,218,2,3251.071,1,2,5,125
13953,7,3515.68,2724,2010-12-22 10:29:00,2011-12-02 16:04:00,7,7,3515.68,5,5,5,555
13954,2,439.92,150,2011-09-30 10:52:00,2011-12-08 12:50:00,2,2,439.92,5,3,2,532
13955,2,322.96,154,2011-02-07 12:24:00,2011-07-08 17:19:00,154,2,322.96,2,3,2,232
13956,5,1019.27,486,2011-03-13 12:51:00,2011-12-04 13:20:00,5,5,1019.27,5,4,4,544
13959,3,594.04,355,2010-12-12 13:56:00,2011-09-21 15:06:00,79,3,594.04,2,3,3,233
13960,2,230.22,142,2011-09-29 12:39:00,2011-11-18 15:27:00,21,2,230.22,4,3,1,431
13962,2,169.55,87,2011-04-08 11:21:00,2011-11-18 08:47:00,22,2,169.55,4,3,1,431
13963,4,664.54,460,2010-12-07 09:21:00,2011-02-04 14:43:00,308,4,664.54,1,4,3,143
13967,1,80.7,42,2011-07-17 12:02:00,2011-07-17 12:02:00,146,1,80.7,2,1,1,211
13969,18,9024.17,4528,2010-12-09 19:32:00,2011-12-02 15:11:00,7,18,9024.17,5,5,5,555
13971,8,2758.26,1844,2011-02-27 12:27:00,2011-11-21 12:06:00,19,8,2758.26,4,5,5,455
13972,2,190.25,187,2011-05-22 11:34:00,2011-09-30 11:54:00,71,2,190.25,3,3,1,331
13973,1,264.7,109,2011-02-25 15:21:00,2011-02-25 15:21:00,287,1,264.7,1,1,2,112
13974,1,413.59000000000003,249,2011-10-21 14:41:00,2011-10-21 14:41:00,49,1,413.59000000000003,3,1,2,312
13975,6,2461.2400000000002,1697,2011-03-08 12:19:00,2011-11-08 13:19:00,31,6,2461.2400000000002,4,5,5,455
13976,1,357.98,154,2011-05-17 09:13:00,2011-05-17 09:13:00,207,1,357.98,1,1,2,112
13978,2,196.79000000000002,315,2011-10-25 15:04:00,2011-11-25 11:36:00,15,2,196.79000000000002,4,3,1,431
13979,1,869.87,639,2011-09-27 13:32:00,2011-09-27 13:32:00,73,1,869.87,2,1,3,213
13980,1,200.14,172,2011-10-10 13:34:00,2011-10-10 13:34:00,60,1,200.14,3,1,1,311
13982,4,1871.81,1136,2010-12-09 13:57:00,2011-10-31 16:24:00,39,4,1871.81,3,4,4,344
13983,12,2603.43,1183,2010-12-08 10:38:00,2011-11-10 11:06:00,30,12,2603.43,4,5,5,455
13984,5,920.51,679,2010-12-08 15:58:00,2011-11-13 12:38:00,27,5,920.51,4,4,3,443
13985,15,7060.13,3445,2011-03-20 13:48:00,2011-12-05 17:06:00,4,15,7060.13,5,5,5,555
13986,1,320.46,430,2011-11-22 15:00:00,2011-11-22 15:00:00,17,1,320.46,4,1,2,412
13988,6,4147.96,3044,2011-03-30 11:48:00,2011-11-20 10:15:00,20,6,4147.96,4,5,5,455
13989,2,1266.08,1313,2011-04-14 15:39:00,2011-10-05 09:47:00,66,2,1266.08,3,3,4,334
